TICKER,CNAME,ACTDATS,ESTIMATOR,ANALYS,FPI,MEASURE,VALUE,ANNDATS,REVDATS,FPEDATS,ANNDATS_ACT,ACTUAL
AAPL,APPLE INC,20130124.0,29.0,58377.0,1.0,EPS,1.5657,20130124.0,20130210.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130124.0,3322.0,135336.0,1.0,EPS,1.5879,20130124.0,20130211.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130124.0,100.0,76979.0,1.0,EPS,1.7107,20130124.0,20130211.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130124.0,142.0,143656.0,1.0,EPS,1.5979,20130124.0,20130211.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130124.0,930.0,72029.0,1.0,EPS,1.5754,20130124.0,20130220.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130124.0,464.0,1047.0,1.0,EPS,1.6321,20130124.0,20130225.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130124.0,3037.0,49595.0,1.0,EPS,1.5914,20130124.0,20130226.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130124.0,899.0,113333.0,1.0,EPS,1.4546,20130124.0,20130305.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130124.0,260.0,108607.0,1.0,EPS,1.5411,20130124.0,20130315.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130124.0,3102.0,75222.0,1.0,EPS,1.4764,20130124.0,20130315.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130124.0,1267.0,110208.0,1.0,EPS,1.5639,20130124.0,20130322.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130124.0,220.0,59325.0,1.0,EPS,1.5175,20130124.0,20130409.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130124.0,3369.0,120428.0,1.0,EPS,1.5129,20130124.0,20130410.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130124.0,559.0,70706.0,1.0,EPS,1.5514,20130124.0,20130411.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130124.0,192.0,86702.0,1.0,EPS,1.5157,20130124.0,20130411.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130124.0,1989.0,58499.0,1.0,EPS,1.6657,20130124.0,20130415.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130124.0,3374.0,75007.0,1.0,EPS,1.5207,20130124.0,20130416.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130124.0,3675.0,78750.0,1.0,EPS,1.7046,20130124.0,20130418.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130124.0,873.0,106330.0,1.0,EPS,1.6404,20130124.0,20130418.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130124.0,282.0,56419.0,1.0,EPS,1.5896,20130124.0,20130419.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130124.0,176.0,47677.0,1.0,EPS,1.6607,20130124.0,20130422.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130124.0,1749.0,43767.0,1.0,EPS,1.5036,20130124.0,20130423.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130125.0,2008.0,55524.0,1.0,EPS,1.4664,20130124.0,20130125.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130125.0,3294.0,58063.0,1.0,EPS,1.7079,20130124.0,20130125.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130125.0,2008.0,55524.0,1.0,EPS,1.4661,20130124.0,20130315.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130125.0,1549.0,132104.0,1.0,EPS,1.5332,20130125.0,20130125.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130128.0,2283.0,155522.0,1.0,EPS,1.6386,20130128.0,20130128.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130130.0,118.0,72446.0,1.0,EPS,1.6,20130129.0,20130311.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130203.0,2143.0,73315.0,1.0,EPS,1.6736,20130201.0,20130203.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130204.0,72.0,70721.0,1.0,EPS,1.6207,20130131.0,20130204.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130219.0,29.0,58377.0,1.0,EPS,1.5671,20130218.0,20130414.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130219.0,3594.0,134165.0,1.0,EPS,1.515,20130219.0,20130219.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130301.0,2830.0,105094.0,1.0,EPS,1.5304,20130228.0,20130301.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130301.0,100.0,76979.0,1.0,EPS,1.6043,20130301.0,20130322.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130306.0,2830.0,105094.0,1.0,EPS,1.5064,20130305.0,20130412.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130306.0,2334.0,56181.0,1.0,EPS,1.6407,20130306.0,20130306.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130306.0,3037.0,49595.0,1.0,EPS,1.5625,20130306.0,20130417.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130307.0,228.0,72069.0,1.0,EPS,1.5682,20130307.0,20130307.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130311.0,1784.0,86653.0,1.0,EPS,1.5138,20130311.0,20130422.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130312.0,3547.0,92348.0,1.0,EPS,1.5236,20130311.0,20130312.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130312.0,930.0,72029.0,1.0,EPS,1.3879,20130311.0,20130416.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130313.0,11.0,21733.0,1.0,EPS,1.625,20130313.0,20130318.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130314.0,3364.0,40319.0,1.0,EPS,1.4643,20130314.0,20130314.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130315.0,952.0,70850.0,1.0,EPS,1.5893,20130315.0,20130411.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130318.0,2283.0,155522.0,1.0,EPS,1.6414,20130318.0,20130421.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130320.0,1951.0,107846.0,1.0,EPS,1.5568,20130319.0,20130320.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130325.0,98.0,90646.0,1.0,EPS,1.585,20130325.0,20130325.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130326.0,2008.0,55524.0,1.0,EPS,1.4664,20130326.0,20130328.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130327.0,3294.0,58063.0,1.0,EPS,1.5921,20130327.0,20130327.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130327.0,899.0,113333.0,1.0,EPS,1.4418,20130327.0,20130418.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130402.0,118.0,72446.0,1.0,EPS,1.5339,20130402.0,20130402.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130403.0,1287.0,148386.0,1.0,EPS,1.5054,20130403.0,20130417.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130405.0,2008.0,55524.0,1.0,EPS,1.4661,20130403.0,20130425.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130407.0,1951.0,107846.0,1.0,EPS,1.5664,20130407.0,20130407.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130409.0,2548.0,71466.0,1.0,EPS,1.6332,20130409.0,20130409.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130410.0,2143.0,73315.0,1.0,EPS,1.5668,20130401.0,20130410.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130411.0,192.0,86702.0,1.0,EPS,1.4396,20130411.0,20130411.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130412.0,1267.0,110208.0,1.0,EPS,1.515,20130411.0,20130415.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130414.0,3322.0,135336.0,1.0,EPS,1.535,20130412.0,20130424.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130415.0,3547.0,92348.0,1.0,EPS,1.4989,20130415.0,20130415.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130415.0,3369.0,120428.0,1.0,EPS,1.4854,20130415.0,20130423.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130416.0,260.0,108607.0,1.0,EPS,1.4886,20130416.0,20130416.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130416.0,3742.0,108299.0,1.0,EPS,1.5039,20130416.0,20130416.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130416.0,29.0,58377.0,1.0,EPS,1.5557,20130416.0,20130416.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130416.0,220.0,59325.0,1.0,EPS,1.4646,20130416.0,20130418.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130417.0,206.0,42413.0,1.0,EPS,1.6075,20130416.0,20130417.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130417.0,183.0,44121.0,1.0,EPS,1.5179,20130417.0,20130417.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130417.0,2334.0,56181.0,1.0,EPS,1.6329,20130417.0,20130423.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130418.0,559.0,70706.0,1.0,EPS,1.4729,20130417.0,20130418.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130418.0,2502.0,125796.0,1.0,EPS,1.5271,20130418.0,20130418.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130418.0,142.0,143656.0,1.0,EPS,1.5254,20130418.0,20130418.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130419.0,3037.0,49595.0,1.0,EPS,1.3871,20130418.0,20130419.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130422.0,72.0,70721.0,1.0,EPS,1.5504,20130419.0,20130422.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130422.0,559.0,70706.0,1.0,EPS,1.4021,20130422.0,20130422.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130422.0,898.0,108873.0,1.0,EPS,1.4811,20130422.0,20130422.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130422.0,3346.0,136505.0,1.0,EPS,1.5614,20130422.0,20130422.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130422.0,2143.0,73315.0,1.0,EPS,1.4625,20130422.0,20130422.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130422.0,952.0,0.0,1.0,EPS,1.5607,20130422.0,20130422.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130423.0,3369.0,120428.0,1.0,EPS,1.4475,20130423.0,20130423.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130423.0,3547.0,92348.0,1.0,EPS,1.4179,20130423.0,20130423.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130423.0,3675.0,78750.0,1.0,EPS,1.5711,20130423.0,20130423.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130423.0,1549.0,132104.0,1.0,EPS,1.4454,20130423.0,20130423.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130423.0,98.0,90646.0,1.0,EPS,1.5311,20130423.0,20130423.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130423.0,183.0,44121.0,1.0,EPS,1.3925,20130423.0,20130716.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130424.0,1267.0,110208.0,1.0,EPS,1.3807,20130423.0,20130610.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130424.0,228.0,72069.0,1.0,EPS,1.4311,20130423.0,20130611.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130424.0,930.0,72029.0,1.0,EPS,1.3779,20130423.0,20130618.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130424.0,220.0,59325.0,1.0,EPS,1.3861,20130423.0,20130715.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130424.0,282.0,56419.0,1.0,EPS,1.3825,20130423.0,20130723.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130424.0,157.0,53315.0,1.0,EPS,1.3789,20130423.0,20130723.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130424.0,3374.0,75007.0,1.0,EPS,1.4361,20130424.0,20130424.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130424.0,3364.0,40319.0,1.0,EPS,1.3625,20130424.0,20130424.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130424.0,118.0,72446.0,1.0,EPS,1.3786,20130424.0,20130424.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130424.0,1951.0,107846.0,1.0,EPS,1.4321,20130424.0,20130424.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130424.0,2502.0,125796.0,1.0,EPS,1.3714,20130424.0,20130424.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130424.0,1749.0,43767.0,1.0,EPS,1.4036,20130424.0,20130424.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130424.0,3294.0,58063.0,1.0,EPS,1.42,20130424.0,20130424.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130424.0,1549.0,132104.0,1.0,EPS,1.3686,20130424.0,20130424.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130424.0,1784.0,86653.0,1.0,EPS,1.3986,20130424.0,20130424.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130424.0,100.0,76979.0,1.0,EPS,1.4232,20130424.0,20130424.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130424.0,3037.0,49595.0,1.0,EPS,1.3989,20130424.0,20130424.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130424.0,2548.0,71466.0,1.0,EPS,1.4907,20130424.0,20130424.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130424.0,11.0,21733.0,1.0,EPS,1.4864,20130424.0,20130603.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130424.0,899.0,113333.0,1.0,EPS,1.4071,20130424.0,20130606.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130424.0,3346.0,136505.0,1.0,EPS,1.4471,20130424.0,20130609.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130424.0,1989.0,58499.0,1.0,EPS,1.4464,20130424.0,20130611.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130424.0,206.0,42413.0,1.0,EPS,1.4111,20130424.0,20130611.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130424.0,559.0,70706.0,1.0,EPS,1.3996,20130424.0,20130611.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130424.0,31.0,120641.0,1.0,EPS,1.3854,20130424.0,20130611.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130424.0,3742.0,108299.0,1.0,EPS,1.4182,20130424.0,20130612.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130424.0,873.0,106330.0,1.0,EPS,1.4125,20130424.0,20130702.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130424.0,2334.0,56181.0,1.0,EPS,1.4396,20130424.0,20130702.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130424.0,260.0,108607.0,1.0,EPS,1.4193,20130424.0,20130708.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130424.0,29.0,58377.0,1.0,EPS,1.4868,20130424.0,20130711.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130424.0,2980.0,127008.0,1.0,EPS,1.4286,20130424.0,20130715.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130424.0,1287.0,148386.0,1.0,EPS,1.3843,20130424.0,20130716.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130424.0,3675.0,78750.0,1.0,EPS,1.4829,20130424.0,20130718.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130424.0,192.0,86702.0,1.0,EPS,1.3689,20130424.0,20130718.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130424.0,3102.0,75222.0,1.0,EPS,1.4007,20130424.0,20130719.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130424.0,176.0,47677.0,1.0,EPS,1.4139,20130424.0,20130722.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130424.0,2143.0,73315.0,1.0,EPS,1.3654,20130424.0,20130722.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130424.0,142.0,143656.0,1.0,EPS,1.3893,20130424.0,20130724.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130425.0,3322.0,135336.0,1.0,EPS,1.4768,20130424.0,20130611.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130425.0,1241.0,144094.0,1.0,EPS,1.4521,20130424.0,20130710.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130425.0,2008.0,55524.0,1.0,EPS,1.3779,20130425.0,20130425.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130425.0,2283.0,155522.0,1.0,EPS,1.4068,20130425.0,20130425.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130425.0,464.0,1047.0,1.0,EPS,1.3893,20130425.0,20130611.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130425.0,3524.0,110683.0,1.0,EPS,1.4714,20130425.0,20130711.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130425.0,1749.0,43767.0,1.0,EPS,1.4046,20130425.0,20130720.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130428.0,3547.0,92348.0,1.0,EPS,1.4021,20130426.0,20130428.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130428.0,72.0,70721.0,1.0,EPS,1.4261,20130426.0,20130428.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130429.0,898.0,108873.0,1.0,EPS,1.4061,20130429.0,20130429.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130429.0,2830.0,105094.0,1.0,EPS,1.3821,20130429.0,20130429.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130430.0,3594.0,134165.0,1.0,EPS,1.4375,20130430.0,20130430.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130430.0,118.0,72446.0,1.0,EPS,1.3732,20130430.0,20130610.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130501.0,898.0,108873.0,1.0,EPS,1.405,20130501.0,20130715.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130506.0,3037.0,49595.0,1.0,EPS,1.4046,20130505.0,20130617.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130515.0,2343.0,81187.0,1.0,EPS,1.3904,20130515.0,20130612.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130519.0,2830.0,105094.0,1.0,EPS,1.3786,20130517.0,20130614.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130523.0,2539.0,76099.0,1.0,EPS,1.4618,20130521.0,20130523.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130531.0,3138.0,51140.0,1.0,EPS,1.4657,20130529.0,20130711.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130603.0,3374.0,75007.0,1.0,EPS,1.4311,20130603.0,20130610.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130605.0,1951.0,107846.0,1.0,EPS,1.4329,20130604.0,20130612.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130609.0,2008.0,55524.0,1.0,EPS,1.3786,20130607.0,20130708.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130624.0,930.0,72029.0,1.0,EPS,1.3564,20130623.0,20130624.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130624.0,1784.0,86653.0,1.0,EPS,1.3944,20130624.0,20130624.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130624.0,98.0,90646.0,1.0,EPS,1.4275,20130624.0,20130624.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130624.0,2599.0,156073.0,1.0,EPS,1.4382,20130624.0,20130624.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130624.0,559.0,70706.0,1.0,EPS,1.4432,20130624.0,20130708.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130626.0,3322.0,135336.0,1.0,EPS,1.4154,20130626.0,20130626.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130627.0,2343.0,81187.0,1.0,EPS,1.3543,20130627.0,20130719.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130628.0,899.0,113333.0,1.0,EPS,1.3818,20130628.0,20130722.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130701.0,228.0,72069.0,1.0,EPS,1.4325,20130701.0,20130711.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130710.0,1951.0,107846.0,1.0,EPS,1.4032,20130709.0,20130710.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130711.0,930.0,72029.0,1.0,EPS,1.3811,20130710.0,20130715.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130716.0,29.0,58377.0,1.0,EPS,1.455,20130715.0,20130716.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130716.0,468.0,86653.0,1.0,EPS,1.3944,20130715.0,20130716.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130716.0,3374.0,75007.0,1.0,EPS,1.4064,20130716.0,20130716.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130717.0,1267.0,110208.0,1.0,EPS,1.3782,20130715.0,20130717.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130717.0,2283.0,155522.0,1.0,EPS,1.4046,20130716.0,20130717.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130717.0,3742.0,108299.0,1.0,EPS,1.4186,20130716.0,20130717.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130717.0,2830.0,105094.0,1.0,EPS,1.3929,20130717.0,20130717.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130717.0,11.0,21733.0,1.0,EPS,1.4296,20130717.0,20130717.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130717.0,260.0,108607.0,1.0,EPS,1.415,20130717.0,20130717.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130717.0,2334.0,56181.0,1.0,EPS,1.4336,20130717.0,20130723.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130717.0,2548.0,71466.0,1.0,EPS,1.4489,20130717.0,20130725.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130719.0,3369.0,120428.0,1.0,EPS,1.3996,20130718.0,20130723.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130722.0,559.0,70706.0,1.0,EPS,1.4354,20130722.0,20130722.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130722.0,898.0,108873.0,1.0,EPS,1.4014,20130722.0,20130722.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130722.0,3675.0,78750.0,1.0,EPS,1.3682,20130722.0,20130722.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130722.0,220.0,59325.0,1.0,EPS,1.3682,20130722.0,20130722.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130722.0,1989.0,58499.0,1.0,EPS,1.3839,20130722.0,20130722.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130722.0,3346.0,107682.0,1.0,EPS,1.4296,20130722.0,20130722.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130722.0,1549.0,132104.0,1.0,EPS,1.3736,20130722.0,20130722.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130723.0,1267.0,110208.0,1.0,EPS,1.3807,20130722.0,20130723.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130723.0,220.0,59325.0,1.0,EPS,1.3843,20130723.0,20130920.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130724.0,3374.0,75007.0,1.0,EPS,1.4029,20130723.0,20130724.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130724.0,3364.0,40319.0,1.0,EPS,1.3779,20130723.0,20130724.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130724.0,3322.0,135336.0,1.0,EPS,1.4071,20130723.0,20130814.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130724.0,930.0,72029.0,1.0,EPS,1.3964,20130723.0,20130905.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130724.0,1267.0,110208.0,1.0,EPS,1.4032,20130723.0,20130919.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130724.0,3037.0,49595.0,1.0,EPS,1.3932,20130723.0,20130920.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130724.0,282.0,56419.0,1.0,EPS,1.395,20130723.0,20130923.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130724.0,183.0,44121.0,1.0,EPS,1.4029,20130723.0,20131022.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130724.0,873.0,106330.0,1.0,EPS,1.3946,20130723.0,20131025.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130724.0,2830.0,105094.0,1.0,EPS,1.1182,20130724.0,20130724.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130724.0,2008.0,55524.0,1.0,EPS,1.4096,20130724.0,20130724.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130724.0,468.0,86653.0,1.0,EPS,1.4,20130724.0,20130724.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130724.0,1989.0,58499.0,1.0,EPS,1.3929,20130724.0,20130724.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130724.0,1989.0,58499.0,1.0,EPS,1.3971,20130724.0,20130724.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130724.0,1549.0,132104.0,1.0,EPS,1.3811,20130724.0,20130724.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130724.0,3675.0,78750.0,1.0,EPS,1.3825,20130724.0,20130724.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130724.0,3346.0,107682.0,1.0,EPS,1.3921,20130724.0,20130724.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130724.0,11.0,21733.0,1.0,EPS,1.4118,20130724.0,20130904.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130724.0,118.0,72446.0,1.0,EPS,1.3864,20130724.0,20130909.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130724.0,3369.0,120428.0,1.0,EPS,1.3939,20130724.0,20130910.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130724.0,260.0,108607.0,1.0,EPS,1.3921,20130724.0,20130910.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130724.0,100.0,76979.0,1.0,EPS,1.4007,20130724.0,20130911.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130724.0,142.0,143656.0,1.0,EPS,1.4079,20130724.0,20130913.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130724.0,192.0,86702.0,1.0,EPS,1.3932,20130724.0,20130916.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130724.0,899.0,113333.0,1.0,EPS,1.3929,20130724.0,20130918.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130724.0,2343.0,81187.0,1.0,EPS,1.3861,20130724.0,20130920.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130724.0,98.0,90646.0,1.0,EPS,1.4161,20130724.0,20130923.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130724.0,559.0,70706.0,1.0,EPS,1.4039,20130724.0,20130929.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130724.0,228.0,72069.0,1.0,EPS,1.4129,20130724.0,20131008.0,20130930,20131028.0,1.4196
AAPL,APPLE INC,20130724.0,2334.0,56181.0,1.0,EPS,1.4093,20130724.0,20131016.0,20130930,20131028.0,1.4196
